# q=  0.10000000E-02  0.00000000E+00  0.00000000E+00  (qpt 1)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
     157     -0.23344677E-01     -0.23466212E-01     -0.36875756E-02     -0.55297900E-02
     158     -0.23345486E-01     -0.23466212E-01     -0.36994288E-02     -0.55297900E-02
     159     -0.23346347E-01     -0.23466212E-01     -0.37112177E-02     -0.55297900E-02
     160     -0.23347084E-01     -0.23466212E-01     -0.37232572E-02     -0.55297900E-02
     161     -0.23347782E-01     -0.23466212E-01     -0.37354588E-02     -0.55297900E-02
     162     -0.23348493E-01     -0.23466212E-01     -0.37475213E-02     -0.55297900E-02
     163     -0.23349129E-01     -0.23466212E-01     -0.37591941E-02     -0.55297900E-02

# q=  0.83333333E-01  0.66666667E+00  0.00000000E+00  (qpt 20)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.31729421E-02     -0.19430828E-01     -0.18056166E-03     -0.54736470E-02
       2     -0.59750641E-02     -0.19430828E-01     -0.36774204E-03     -0.54736470E-02
       3     -0.81798131E-02     -0.19430828E-01     -0.56928647E-03     -0.54736470E-02
       4     -0.10192808E-01     -0.19430828E-01     -0.76819266E-03     -0.54736470E-02
       5     -0.11702637E-01     -0.19430828E-01     -0.92411322E-03     -0.54736470E-02
       6     -0.13124034E-01     -0.19430828E-01     -0.10642797E-02     -0.54736470E-02
       7     -0.14162216E-01     -0.19430828E-01     -0.11977762E-02     -0.54736470E-02
       8     -0.15158657E-01     -0.19430828E-01     -0.13210428E-02     -0.54736470E-02
       9     -0.15471693E-01     -0.19430828E-01     -0.13551767E-02     -0.54736470E-02
      10     -0.15720021E-01     -0.19430828E-01     -0.13919777E-02     -0.54736470E-02
      11     -0.15995653E-01     -0.19430828E-01     -0.14194975E-02     -0.54736470E-02
      12     -0.16220061E-01     -0.19430828E-01     -0.14475605E-02     -0.54736470E-02
      13     -0.16479917E-01     -0.19430828E-01     -0.14762466E-02     -0.54736470E-02
      14     -0.16706042E-01     -0.19430828E-01     -0.15060935E-02     -0.54736470E-02
      15     -0.16922709E-01     -0.19430828E-01     -0.15326408E-02     -0.54736470E-02
      16     -0.17108992E-01     -0.19430828E-01     -0.15614733E-02     -0.54736470E-02
      17     -0.17290771E-01     -0.19430828E-01     -0.15876942E-02     -0.54736470E-02
      18     -0.17441101E-01     -0.19430828E-01     -0.16143044E-02     -0.54736470E-02
      19     -0.17625977E-01     -0.19430828E-01     -0.16462716E-02     -0.54736470E-02
      20     -0.17779501E-01     -0.19430828E-01     -0.16753471E-02     -0.54736470E-02
      21     -0.17899580E-01     -0.19430828E-01     -0.17014138E-02     -0.54736470E-02
      22     -0.18012204E-01     -0.19430828E-01     -0.17288756E-02     -0.54736470E-02
      23     -0.18124572E-01     -0.19430828E-01     -0.17555678E-02     -0.54736470E-02
      24     -0.18232459E-01     -0.19430828E-01     -0.17810225E-02     -0.54736470E-02
      25     -0.18317106E-01     -0.19430828E-01     -0.18056188E-02     -0.54736470E-02
      26     -0.18413884E-01     -0.19430828E-01     -0.18299321E-02     -0.54736470E-02
      27     -0.18481197E-01     -0.19430828E-01     -0.18537321E-02     -0.54736470E-02
      28     -0.18549432E-01     -0.19430828E-01     -0.18749223E-02     -0.54736470E-02
      29     -0.18606205E-01     -0.19430828E-01     -0.18986112E-02     -0.54736470E-02
      30     -0.18667831E-01     -0.19430828E-01     -0.19209723E-02     -0.54736470E-02
      31     -0.18723494E-01     -0.19430828E-01     -0.19442452E-02     -0.54736470E-02
      32     -0.18761123E-01     -0.19430828E-01     -0.19664425E-02     -0.54736470E-02
      33     -0.18796838E-01     -0.19430828E-01     -0.19899472E-02     -0.54736470E-02
      34     -0.18831406E-01     -0.19430828E-01     -0.20089024E-02     -0.54736470E-02
      35     -0.18868984E-01     -0.19430828E-01     -0.20310829E-02     -0.54736470E-02
      36     -0.18905558E-01     -0.19430828E-01     -0.20533391E-02     -0.54736470E-02
      37     -0.18930709E-01     -0.19430828E-01     -0.20729165E-02     -0.54736470E-02
      38     -0.18952362E-01     -0.19430828E-01     -0.20899943E-02     -0.54736470E-02
      39     -0.18976992E-01     -0.19430828E-01     -0.21065232E-02     -0.54736470E-02
      40     -0.18998880E-01     -0.19430828E-01     -0.21244793E-02     -0.54736470E-02
      41     -0.19016493E-01     -0.19430828E-01     -0.21407973E-02     -0.54736470E-02
      42     -0.19033539E-01     -0.19430828E-01     -0.21558003E-02     -0.54736470E-02
      43     -0.19049552E-01     -0.19430828E-01     -0.21724449E-02     -0.54736470E-02
      44     -0.19064905E-01     -0.19430828E-01     -0.21877656E-02     -0.54736470E-02
      45     -0.19078796E-01     -0.19430828E-01     -0.22023765E-02     -0.54736470E-02
      46     -0.19089451E-01     -0.19430828E-01     -0.22163601E-02     -0.54736470E-02
      47     -0.19101426E-01     -0.19430828E-01     -0.22323742E-02     -0.54736470E-02
      48     -0.19113678E-01     -0.19430828E-01     -0.22471350E-02     -0.54736470E-02
      49     -0.19124451E-01     -0.19430828E-01     -0.22618011E-02     -0.54736470E-02
      50     -0.19134201E-01     -0.19430828E-01     -0.22782113E-02     -0.54736470E-02
      51     -0.19145859E-01     -0.19430828E-01     -0.22927019E-02     -0.54736470E-02
      52     -0.19153648E-01     -0.19430828E-01     -0.23065826E-02     -0.54736470E-02
      53     -0.19160911E-01     -0.19430828E-01     -0.23226754E-02     -0.54736470E-02
      54     -0.19168796E-01     -0.19430828E-01     -0.23381800E-02     -0.54736470E-02
      55     -0.19175587E-01     -0.19430828E-01     -0.23531747E-02     -0.54736470E-02
      56     -0.19182397E-01     -0.19430828E-01     -0.23692885E-02     -0.54736470E-02
      57     -0.19188877E-01     -0.19430828E-01     -0.23846175E-02     -0.54736470E-02
      58     -0.19195552E-01     -0.19430828E-01     -0.23984626E-02     -0.54736470E-02
      59     -0.19200508E-01     -0.19430828E-01     -0.24115175E-02     -0.54736470E-02
      60     -0.19205757E-01     -0.19430828E-01     -0.24278622E-02     -0.54736470E-02
      61     -0.19211242E-01     -0.19430828E-01     -0.24420165E-02     -0.54736470E-02
      62     -0.19216126E-01     -0.19430828E-01     -0.24562069E-02     -0.54736470E-02
      63     -0.19220514E-01     -0.19430828E-01     -0.24702829E-02     -0.54736470E-02
      64     -0.19225086E-01     -0.19430828E-01     -0.24849719E-02     -0.54736470E-02
      65     -0.19229408E-01     -0.19430828E-01     -0.24986295E-02     -0.54736470E-02
      66     -0.19233627E-01     -0.19430828E-01     -0.25138571E-02     -0.54736470E-02
      67     -0.19237647E-01     -0.19430828E-01     -0.25272873E-02     -0.54736470E-02
      68     -0.19241762E-01     -0.19430828E-01     -0.25421938E-02     -0.54736470E-02
      69     -0.19245582E-01     -0.19430828E-01     -0.25557516E-02     -0.54736470E-02
      70     -0.19249004E-01     -0.19430828E-01     -0.25703917E-02     -0.54736470E-02
      71     -0.19252273E-01     -0.19430828E-01     -0.25848028E-02     -0.54736470E-02
      72     -0.19255695E-01     -0.19430828E-01     -0.25991195E-02     -0.54736470E-02
      73     -0.19259224E-01     -0.19430828E-01     -0.26130043E-02     -0.54736470E-02
      74     -0.19262230E-01     -0.19430828E-01     -0.26269478E-02     -0.54736470E-02
      75     -0.19265379E-01     -0.19430828E-01     -0.26404355E-02     -0.54736470E-02
      76     -0.19268019E-01     -0.19430828E-01     -0.26538022E-02     -0.54736470E-02
      77     -0.19270494E-01     -0.19430828E-01     -0.26667400E-02     -0.54736470E-02
      78     -0.19272894E-01     -0.19430828E-01     -0.26800846E-02     -0.54736470E-02
      79     -0.19275242E-01     -0.19430828E-01     -0.26934677E-02     -0.54736470E-02
      80     -0.19277495E-01     -0.19430828E-01     -0.27058713E-02     -0.54736470E-02
      81     -0.19279499E-01     -0.19430828E-01     -0.27178105E-02     -0.54736470E-02
      82     -0.19281598E-01     -0.19430828E-01     -0.27306811E-02     -0.54736470E-02
      83     -0.19283700E-01     -0.19430828E-01     -0.27433412E-02     -0.54736470E-02
      84     -0.19285809E-01     -0.19430828E-01     -0.27566560E-02     -0.54736470E-02
      85     -0.19288063E-01     -0.19430828E-01     -0.27706457E-02     -0.54736470E-02
      86     -0.19290213E-01     -0.19430828E-01     -0.27844941E-02     -0.54736470E-02
      87     -0.19292171E-01     -0.19430828E-01     -0.27984227E-02     -0.54736470E-02
      88     -0.19294067E-01     -0.19430828E-01     -0.28117482E-02     -0.54736470E-02
      89     -0.19295899E-01     -0.19430828E-01     -0.28249123E-02     -0.54736470E-02
      90     -0.19297726E-01     -0.19430828E-01     -0.28385822E-02     -0.54736470E-02
      91     -0.19299772E-01     -0.19430828E-01     -0.28532641E-02     -0.54736470E-02
      92     -0.19301436E-01     -0.19430828E-01     -0.28665292E-02     -0.54736470E-02
      93     -0.19302957E-01     -0.19430828E-01     -0.28794465E-02     -0.54736470E-02
      94     -0.19304563E-01     -0.19430828E-01     -0.28921133E-02     -0.54736470E-02
      95     -0.19306117E-01     -0.19430828E-01     -0.29043896E-02     -0.54736470E-02
      96     -0.19307719E-01     -0.19430828E-01     -0.29179168E-02     -0.54736470E-02
      97     -0.19309034E-01     -0.19430828E-01     -0.29301035E-02     -0.54736470E-02
      98     -0.19310534E-01     -0.19430828E-01     -0.29431205E-02     -0.54736470E-02
      99     -0.19311830E-01     -0.19430828E-01     -0.29559008E-02     -0.54736470E-02
     100     -0.19313114E-01     -0.19430828E-01     -0.29687825E-02     -0.54736470E-02
     101     -0.19314324E-01     -0.19430828E-01     -0.29808562E-02     -0.54736470E-02
     102     -0.19315565E-01     -0.19430828E-01     -0.29934541E-02     -0.54736470E-02
     103     -0.19316867E-01     -0.19430828E-01     -0.30057564E-02     -0.54736470E-02
     104     -0.19317944E-01     -0.19430828E-01     -0.30174372E-02     -0.54736470E-02
     105     -0.19319130E-01     -0.19430828E-01     -0.30298676E-02     -0.54736470E-02
     106     -0.19320254E-01     -0.19430828E-01     -0.30416233E-02     -0.54736470E-02
     107     -0.19321437E-01     -0.19430828E-01     -0.30547837E-02     -0.54736470E-02
     108     -0.19322456E-01     -0.19430828E-01     -0.30666915E-02     -0.54736470E-02
     109     -0.19323543E-01     -0.19430828E-01     -0.30791630E-02     -0.54736470E-02
     110     -0.19324476E-01     -0.19430828E-01     -0.30909325E-02     -0.54736470E-02
     111     -0.19325422E-01     -0.19430828E-01     -0.31031714E-02     -0.54736470E-02
     112     -0.19326371E-01     -0.19430828E-01     -0.31153372E-02     -0.54736470E-02
     113     -0.19327410E-01     -0.19430828E-01     -0.31285015E-02     -0.54736470E-02
     114     -0.19328256E-01     -0.19430828E-01     -0.31415472E-02     -0.54736470E-02
     115     -0.19329185E-01     -0.19430828E-01     -0.31539356E-02     -0.54736470E-02
     116     -0.19330181E-01     -0.19430828E-01     -0.31665114E-02     -0.54736470E-02
     117     -0.19331032E-01     -0.19430828E-01     -0.31780330E-02     -0.54736470E-02
     118     -0.19331841E-01     -0.19430828E-01     -0.31895421E-02     -0.54736470E-02
     119     -0.19332600E-01     -0.19430828E-01     -0.32003415E-02     -0.54736470E-02
     120     -0.19333464E-01     -0.19430828E-01     -0.32129469E-02     -0.54736470E-02
     121     -0.19334299E-01     -0.19430828E-01     -0.32251334E-02     -0.54736470E-02
     122     -0.19335107E-01     -0.19430828E-01     -0.32375427E-02     -0.54736470E-02
     123     -0.19335918E-01     -0.19430828E-01     -0.32500972E-02     -0.54736470E-02
     124     -0.19336649E-01     -0.19430828E-01     -0.32617544E-02     -0.54736470E-02
     125     -0.19337401E-01     -0.19430828E-01     -0.32723670E-02     -0.54736470E-02
     126     -0.19338218E-01     -0.19430828E-01     -0.32842790E-02     -0.54736470E-02
     127     -0.19338958E-01     -0.19430828E-01     -0.32969620E-02     -0.54736470E-02
     128     -0.19339629E-01     -0.19430828E-01     -0.33086642E-02     -0.54736470E-02
     129     -0.19340304E-01     -0.19430828E-01     -0.33201818E-02     -0.54736470E-02
     130     -0.19341366E-01     -0.19430828E-01     -0.33342195E-02     -0.54736470E-02
     131     -0.19342067E-01     -0.19430828E-01     -0.33447332E-02     -0.54736470E-02
     132     -0.19342673E-01     -0.19430828E-01     -0.33557536E-02     -0.54736470E-02
     133     -0.19343386E-01     -0.19430828E-01     -0.33671311E-02     -0.54736470E-02
     134     -0.19343997E-01     -0.19430828E-01     -0.33783442E-02     -0.54736470E-02
     135     -0.19344610E-01     -0.19430828E-01     -0.33891410E-02     -0.54736470E-02
     136     -0.19345194E-01     -0.19430828E-01     -0.33999025E-02     -0.54736470E-02
     137     -0.19345899E-01     -0.19430828E-01     -0.34113207E-02     -0.54736470E-02
     138     -0.19346494E-01     -0.19430828E-01     -0.34229496E-02     -0.54736470E-02
     139     -0.19347064E-01     -0.19430828E-01     -0.34335883E-02     -0.54736470E-02
     140     -0.19347811E-01     -0.19430828E-01     -0.34462439E-02     -0.54736470E-02
     141     -0.19348369E-01     -0.19430828E-01     -0.34575824E-02     -0.54736470E-02
     142     -0.19349049E-01     -0.19430828E-01     -0.34702978E-02     -0.54736470E-02
     143     -0.19349623E-01     -0.19430828E-01     -0.34818393E-02     -0.54736470E-02
     144     -0.19350193E-01     -0.19430828E-01     -0.34936677E-02     -0.54736470E-02
     145     -0.19350784E-01     -0.19430828E-01     -0.35048858E-02     -0.54736470E-02
     146     -0.19351355E-01     -0.19430828E-01     -0.35167055E-02     -0.54736470E-02
     147     -0.19351924E-01     -0.19430828E-01     -0.35290304E-02     -0.54736470E-02
     148     -0.19352489E-01     -0.19430828E-01     -0.35407697E-02     -0.54736470E-02
     149     -0.19353021E-01     -0.19430828E-01     -0.35531759E-02     -0.54736470E-02
     150     -0.19353552E-01     -0.19430828E-01     -0.35654216E-02     -0.54736470E-02
     151     -0.19354127E-01     -0.19430828E-01     -0.35776689E-02     -0.54736470E-02
     152     -0.19354581E-01     -0.19430828E-01     -0.35883133E-02     -0.54736470E-02
     153     -0.19355091E-01     -0.19430828E-01     -0.36004487E-02     -0.54736470E-02
     154     -0.19355602E-01     -0.19430828E-01     -0.36122695E-02     -0.54736470E-02
     155     -0.19356051E-01     -0.19430828E-01     -0.36228288E-02     -0.54736470E-02
     156     -0.19356531E-01     -0.19430828E-01     -0.36357370E-02     -0.54736470E-02
     157     -0.19356987E-01     -0.19430828E-01     -0.36467843E-02     -0.54736470E-02
     158     -0.19357479E-01     -0.19430828E-01     -0.36593902E-02     -0.54736470E-02
     159     -0.19358000E-01     -0.19430828E-01     -0.36721701E-02     -0.54736470E-02
     160     -0.19358441E-01     -0.19430828E-01     -0.36838496E-02     -0.54736470E-02
     161     -0.19358860E-01     -0.19430828E-01     -0.36958709E-02     -0.54736470E-02
     162     -0.19359281E-01     -0.19430828E-01     -0.37082909E-02     -0.54736470E-02
     163     -0.19359670E-01     -0.19430828E-01     -0.37199130E-02     -0.54736470E-02

# q=  0.83333333E-01  0.75000000E+00  0.00000000E+00  (qpt 21)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.25850766E-02     -0.13680955E-01     -0.21548104E-03     -0.54532119E-02
       2     -0.49296086E-02     -0.13680955E-01     -0.41332959E-03     -0.54532119E-02
       3     -0.64782344E-02     -0.13680955E-01     -0.60003207E-03     -0.54532119E-02
       4     -0.78405233E-02     -0.13680955E-01     -0.78013460E-03     -0.54532119E-02
       5     -0.90108270E-02     -0.13680955E-01     -0.91026458E-03     -0.54532119E-02
       6     -0.10042662E-01     -0.13680955E-01     -0.10407055E-02     -0.54532119E-02
       7     -0.10671324E-01     -0.13680955E-01     -0.11536026E-02     -0.54532119E-02
       8     -0.11282362E-01     -0.13680955E-01     -0.12624444E-02     -0.54532119E-02
       9     -0.11499778E-01     -0.13680955E-01     -0.13004598E-02     -0.54532119E-02
